id,sex,employment,married,income,digital2
49185,F,student,0,22296,.89036596
49186,M,retired,0,5204,.010602663
49187,M,retired,1,5720,0
49188,M,employed,1,5841,.52226144
49189,M,retired,0,7781,.029549658
49190,M,employed,1,19577,.43687564
49191,M,student,0,53832,.54669005
49192,M,student,0,6161,.27610663
49193,M,unemployed,1,0,0
49194,M,student,1,0,.84318602
49195,M,unemployed,1,13732,.72860175
49196,M,employed,1,20148,0
49197,F,unemployed,1,0,.58920383
49198,M,unemployed,0,0,.58195502
49199,F,unemployed,1,0,0
49200,F,employed,1,9114,.57296658
49201,F,employed,1,5939,0
49202,M,employed,1,22633,.53600645
49203,F,unemployed,1,0,0
49204,F,student,0,5128,.8991515
49205,M,student,0,0,.2305806
49206,F,employed,1,7605,.49016237
49207,M,student,0,9595,.58243221
49208,F,employed,0,98321,.37527144
49209,M,employed,1,7023,0
49210,M,employed,1,58707,.68748373
49211,M,employed,0,12650,.56381047
49212,F,employed,1,5523,0
49213,F,unemployed,1,0,.73265731
49214,M,employed,1,23971,.83329892
49215,M,employed,1,139395,.32586747
49216,F,employed,1,13149,.60086095
49217,F,unemployed,1,0,.11939163
49218,M,employed,1,13752,.62028486
49219,M,employed,0,26463,.43112645
49220,F,employed,1,10010,.75542182
49221,M,student,0,26602,.24912211
49222,F,employed,1,4818,.63108766
49223,F,retired,1,4691,.053381383
49224,M,employed,0,7972,0
49225,F,unemployed,1,8529,.57181507
49226,F,unemployed,1,14212,0
49227,M,employed,1,9281,.071917452
49228,M,unemployed,1,0,.48589247
49229,M,employed,1,13038,.82261109
49230,M,student,0,12052,.36733279
49231,F,retired,0,3774,0
49232,F,employed,0,12011,.53469765
49233,F,employed,1,21557,.76183414
49234,F,retired,0,7798,.29274282
49235,M,employed,0,26801,.90731657
49236,M,employed,1,21940,.64058912
49237,M,employed,1,23978,.76935029
49238,F,retired,1,6709,.028697725
49239,M,employed,1,13135,.034682721
49240,F,employed,0,6714,.70947576
49241,M,employed,1,8677,.31428635
49242,M,employed,0,6148,.68335408
49243,F,employed,1,8935,.56729281
49244,M,employed,1,14407,.5697391
49245,M,employed,1,25163,0
49246,M,employed,1,20522,.66081601
49247,F,employed,1,31908,.2178947
49248,F,student,0,0,.002631383
49249,M,employed,1,8252,.86038029
49250,M,employed,1,5884,.2433186
49251,F,retired,1,6022,.33117202
49252,F,employed,1,402353,.72858697
49253,F,unemployed,0,9277,.64899659
49254,M,employed,0,8796,.64870423
49255,M,student,0,14459,.96236056
49256,F,employed,1,7732,.7287485
49257,M,retired,0,4183,0
49258,M,employed,1,71002,.12546581
49259,F,retired,1,13817,.12860358
49260,F,employed,1,4949,.022667609
49261,M,employed,0,15565,.74472702
49262,M,employed,0,9090,0
49263,M,student,0,3244,.31628701
49264,M,employed,0,6327,.09921281
49265,F,employed,1,9131,.045289464
49266,M,employed,1,21534,.725667
49267,F,unemployed,1,10023,.12599228
49268,F,employed,1,15050,0
49269,M,employed,1,9887,.47870672
49270,F,employed,1,4715,0
49271,M,retired,1,54468,0
49272,F,employed,1,6846,.54132056
49273,M,unemployed,0,40946,.64321446
49274,F,employed,0,32303,0
49275,M,unemployed,0,5435,.86744362
49276,M,retired,1,6791,.36072934
49277,M,employed,1,78394,0
49278,M,retired,0,8457,.03937852
49279,F,unemployed,1,0,.64344513
49280,M,employed,1,10751,.78644204
49281,F,unemployed,0,7107,.65488929
49282,F,employed,0,6169,.60693669
49283,F,unemployed,0,0,.79128653
49284,M,student,1,0,.88210469
49285,F,employed,1,6457,.25673512
49286,M,employed,1,8402,.5797531
49287,F,retired,1,8724,.24905014
49288,F,retired,1,1216,.31685805
49289,M,employed,1,15980,.44039741
49290,M,employed,0,13503,.680525
49291,F,employed,0,23078,.92234749
49292,M,retired,0,15300,0
49293,M,student,0,7374,.84117514
49294,M,employed,1,5309,.71504647
49295,F,unemployed,0,34792,.40425113
49296,M,employed,1,16149,.32056764
49297,F,employed,0,9316,0
49298,F,unemployed,1,0,.85899824
49299,M,student,0,3753,.89625591
49300,M,employed,1,11052,0
49301,M,employed,1,21294,.68361169
49302,M,employed,1,20863,.63134116
49303,M,employed,1,8040,.62132883
49304,M,retired,0,16115,.082421795
49305,F,retired,1,6959,.19707026
49306,F,employed,0,12239,0
49307,F,employed,0,15161,.5610199
49308,M,unemployed,1,9481,0
49309,F,retired,1,6009,0
49310,M,student,0,0,.75065517
49311,M,employed,1,6453,.19500235
49312,M,employed,0,8135,0
49313,M,employed,0,10079,.479844
49314,F,employed,1,6964,.5945859
49315,F,student,0,5023,.98231512
49316,M,student,0,0,.85301697
49317,F,retired,1,910,.026543865
49318,M,unemployed,1,5159,0
49319,F,employed,0,16869,0
49320,M,retired,0,4719,0
49321,M,retired,0,5611,0
49322,M,employed,0,19222,.9491154
49323,M,student,0,14500,.95384866
49324,M,employed,1,11438,.50210118
49325,F,retired,1,21788,.2502875
49326,M,employed,1,52624,.7857247
49327,M,unemployed,1,8782,.10561316
49328,M,employed,1,24043,.5689131
49329,M,employed,1,7232,.76684803
49330,M,unemployed,1,0,0
49331,F,employed,1,20134,.60435408
49332,F,unemployed,0,0,.11181272
49333,M,employed,0,15492,.12287468
49334,M,employed,1,8253,.14922681
49335,M,student,0,0,.07135383
49336,F,retired,0,23559,.25510398
49337,M,retired,1,3786,0
49338,F,employed,1,8025,.62274653
49339,F,retired,1,3232,.31709668
49340,M,employed,1,424488,.55470687
49341,F,employed,0,14703,0
49342,M,employed,1,7526,.13654593
49343,M,student,0,4424,.43673974
49344,M,student,0,0,.23855323
49345,M,retired,1,12598,.080076024
49346,F,employed,1,10309,0
49347,M,employed,1,14049,.76917994
49348,M,employed,1,16523,.20361438
49349,M,employed,1,25763,.59124249
49350,F,employed,0,9149,0
49351,M,student,0,0,.76810306
49352,M,employed,0,13715,0
49353,M,employed,0,7993,.50925094
49354,M,employed,1,29042,.12022261
49355,M,employed,0,9018,.65853345
49356,F,unemployed,0,0,.4484649
49357,M,student,0,0,.1376204
49358,F,employed,1,7626,.49970582
49359,M,employed,0,25092,.61761564
49360,F,employed,1,6302,.87942404
49361,M,student,0,0,.94039035
49362,F,student,0,23477,.9276281
49363,M,employed,1,6314,.61713117
49364,M,student,0,0,.97860336
49365,M,employed,1,28136,0
49366,M,unemployed,0,0,0
49367,M,employed,1,8851,.5617696
49368,F,retired,0,12610,0
49369,M,employed,1,28068,.65284348
49370,M,employed,1,26602,0
49371,M,student,0,0,.91727722
49372,F,employed,1,9548,.71734989
49373,M,employed,1,25592,0
49374,M,employed,1,21680,0
49375,F,student,0,15999,.85004437
49376,M,employed,1,20796,.35746539
49377,M,employed,1,22165,0
49378,M,student,0,15177,.89811039
49379,M,employed,1,15495,.37874565
49380,F,employed,1,68613,.019189043
49381,M,employed,1,56884,.80085993
49382,M,retired,1,2909,0
49383,F,employed,1,5518,.59558064
49384,M,employed,1,8798,.49176839
49385,M,student,0,0,.11334231
49386,M,employed,1,21860,0
49387,M,student,0,0,.035131734
49388,M,employed,1,26108,.8154155
49389,F,employed,1,388739,0
49390,M,employed,1,7252,.41988176
49391,F,employed,1,9849,0
49392,F,student,0,3955,.18322973
49393,M,employed,1,6057,.55800039
49394,M,employed,1,11659,.59523386
49395,F,employed,1,45099,.55235165
49396,M,employed,1,6819,.0056710579
49397,M,employed,1,9502,.76432627
49398,M,employed,1,30653,.058335502
49399,M,employed,1,131775,.87097394
49400,F,unemployed,1,16084,.54747534
49401,F,employed,1,7458,.15652825
49402,M,student,0,3640,.53392339
49403,M,student,0,0,.96277165
49404,M,employed,1,13119,.032455608
49405,F,employed,1,7268,.4449043
49406,M,student,0,0,.75693405
49407,F,unemployed,1,0,.80449075
49408,F,employed,0,9798,0
49409,M,employed,1,13358,.54135329
49410,M,student,0,0,.87450969
49411,M,employed,1,10816,.67293656
49412,M,employed,1,17926,.60592383
49413,F,student,0,7151,.97743785
49414,M,employed,1,8919,0
49415,F,unemployed,1,13285,.55051708
49416,M,employed,1,130457,.38817161
49417,M,student,0,0,.55084032
49418,M,employed,1,11811,.62812644
49419,F,unemployed,1,0,.72179186
49420,M,student,0,0,.91231918
49421,F,employed,1,6277,0
49422,F,employed,1,7929,.62824744
49423,F,retired,0,18318,0
49424,M,employed,1,13114,.91259187
49425,M,employed,1,18703,.23021705
49426,M,retired,1,78937,.28048462
49427,M,employed,1,26767,0
49428,F,unemployed,0,0,0
49429,M,unemployed,1,0,0
49430,M,employed,1,39059,.37346503
49431,M,employed,1,7824,.56353956
49432,F,retired,0,3070,.23447773
49433,F,retired,1,5841,.24156527
49434,M,employed,1,84732,.58205158
49435,F,employed,0,18683,.87666535
49436,M,employed,1,37198,.23405851
49437,M,employed,0,19251,.21055673
49438,F,employed,1,7831,0
49439,F,retired,1,15226,.32449394
49440,M,student,0,0,.11650637
49441,M,employed,1,13417,.57076961
49442,M,unemployed,1,8071,.7356481
49443,M,student,0,0,.93093717
49444,F,retired,1,3669,.21850562
49445,M,unemployed,1,7805,0
49446,M,employed,1,35865,.20820513
49447,M,employed,1,11248,.30911624
49448,F,unemployed,1,5285,.020724867
49449,M,student,0,0,.90088761
49450,F,retired,0,3725,0
49451,M,employed,1,21958,0
49452,M,employed,1,16631,.61083913
49453,F,unemployed,1,7521,.52904004
49454,M,employed,1,7119,.53113842
49455,M,unemployed,0,0,.18454535
49456,F,employed,1,11898,.7413609
49457,F,unemployed,0,0,.93611014
49458,F,employed,1,15999,.0849059
49459,F,student,0,11389,.39318302
49460,M,employed,0,67523,.78554875
49461,M,employed,1,35276,.45088238
49462,F,unemployed,1,9753,.37624151
49463,F,employed,1,5413,.42055458
49464,M,employed,1,10399,.60975671
49465,M,employed,1,9491,.54303503
49466,M,student,0,0,0
49467,M,employed,0,6096,0
49468,M,student,0,0,.84887624
49469,M,employed,0,9505,.96377105
49470,F,retired,1,3493,.26680261
49471,M,employed,1,8880,.81526166
49472,M,unemployed,1,68762,.67984819
49473,F,unemployed,1,8319,.59449279
49474,M,employed,1,42385,.20864363
49475,M,employed,1,17073,0
49476,F,unemployed,1,0,.61058277
49477,F,employed,1,19075,.27568892
49478,M,retired,1,9722,.26684287
49479,M,student,0,0,.98671347
49480,F,retired,1,15186,.015703533
49481,M,employed,1,12826,.5090093
49482,F,unemployed,0,0,.37753212
49483,M,retired,1,3524,.11522547
49484,F,unemployed,1,0,.159739
49485,M,unemployed,1,0,.5472337
49486,F,employed,0,11117,.56703389
49487,M,retired,1,189161,.3989501
49488,M,employed,1,15721,.66269594
49489,M,employed,1,5780,.6013394
49490,M,employed,1,6625,.0055675907
49491,M,employed,0,11436,.52623075
49492,M,employed,1,8367,0
49493,M,retired,1,5094,.25266138
49494,F,student,0,17070,.48283586
49495,F,employed,1,13358,0
49496,M,employed,1,109318,.38043618
49497,M,employed,1,52871,.52431846
49498,M,employed,1,7167,.48586917
49499,F,student,0,0,.75784779
49500,F,student,0,3869,.99344593
49501,M,unemployed,0,0,.82006061
49502,M,student,0,8193,.7760855
49503,F,employed,0,13939,.53294724
49504,F,unemployed,1,6958,0
49505,F,unemployed,1,0,0
49506,M,unemployed,1,0,.086947516
49507,M,employed,1,149425,.63101035
49508,M,employed,1,9411,.34247416
49509,M,employed,1,10966,.8468411
49510,F,unemployed,1,0,0
49511,M,employed,1,35745,0
49512,M,retired,1,41399,.39381078
49513,F,employed,0,19316,.77059168
49514,F,retired,1,10960,0
49515,M,retired,1,8899,.16650671
49516,M,employed,0,6912,0
49517,F,employed,1,6087,.67374992
49518,M,employed,1,8536,.54096079
49519,M,employed,1,9095,.13794801
49520,F,employed,1,5385,.2221351
49521,M,employed,1,58249,.65547317
49522,M,student,0,0,.99932891
49523,F,student,0,0,.39169306
49524,M,employed,1,20473,.61797506
49525,F,employed,0,45337,.79684913
49526,M,employed,0,39155,.50589997
49527,F,unemployed,0,0,.39644745
49528,M,employed,1,16721,0
49529,M,employed,1,46024,0
49530,F,student,0,0,.72195327
49531,M,retired,1,9084,0
49532,M,student,0,0,.83832079
49533,M,employed,0,22529,.45008767
49534,M,employed,1,21156,.59232461
49535,M,employed,1,14061,0
49536,M,student,1,0,.87568963
49537,F,unemployed,0,10659,.53615004
49538,M,unemployed,1,13892,.73281705
49539,M,employed,0,16864,.55843401
49540,F,employed,1,7755,.73615819
49541,F,employed,0,16479,.2145462
49542,M,retired,1,17320,.016418763
49543,M,student,0,14531,.85670137
49544,F,employed,1,6556,.033246275
49545,M,employed,1,17980,.76545119
49546,M,unemployed,1,84029,.34501436
49547,M,unemployed,0,16024,.15616757
49548,M,employed,1,42449,.57110792
49549,F,employed,1,22869,.8805722
49550,M,employed,1,17416,0
49551,M,employed,1,40756,.96378797
49552,F,employed,1,31414,.64050311
49553,M,employed,1,9678,.76043242
49554,F,employed,0,6422,.56824374
49555,M,employed,1,19999,.44063893
49556,M,employed,1,31528,0
49557,F,student,1,0,.85458553
49558,M,employed,1,26775,0
49559,M,retired,1,14764,0
49560,M,employed,1,16353,.12169171
49561,M,employed,0,13512,.24270168
49562,F,employed,1,10861,.67913008
49563,F,employed,1,6659,.59037268
49564,F,unemployed,1,7407,.47231278
49565,M,employed,1,29468,.31234753
49566,M,employed,0,5388,.041689906
49567,M,student,0,0,.79735363
49568,F,student,0,0,.9071703
49569,M,employed,1,27001,.8518551
49570,F,retired,1,2218,0
49571,F,employed,1,5370,.51604813
49572,M,employed,1,7271,.24016118
49573,M,retired,0,5030,.26914269
49574,F,student,0,0,.19281903
49575,M,employed,1,18621,.33430892
49576,M,employed,0,8820,0
49577,F,unemployed,1,0,.059107888
49578,F,student,0,0,.87170297
49579,M,unemployed,0,26005,.15732917
49580,M,employed,1,8161,.40297312
49581,M,employed,1,16793,.25139993
49582,F,employed,1,5862,.73655456
49583,F,student,1,4866,0
49584,F,employed,1,88585,.92639172
49585,F,employed,1,11628,0
49586,M,retired,1,10437,.10353711
49587,F,employed,1,65218,0
49588,M,employed,1,17581,.65216237
49589,M,student,0,30991,.97676408
49590,M,employed,1,9890,.63157952
49591,M,unemployed,1,66234,.56714785
49592,M,student,0,3546,.77706462
49593,M,unemployed,1,0,.068831854
49594,M,employed,1,22783,.47454834
49595,F,unemployed,1,15876,0
49596,M,employed,0,7429,.66172373
49597,M,student,0,5806,.87845355
49598,M,employed,0,12807,0
49599,M,employed,1,11736,0
49600,M,employed,0,59952,.85700202
49601,F,student,0,0,.93727481
49602,F,employed,0,7120,.58478081
49603,M,retired,0,44079,.17478362
49604,F,retired,0,3966,.31074262
49605,F,employed,1,11789,.080573812
49606,F,employed,1,19593,0
49607,M,employed,1,23629,0
49608,M,employed,1,10665,.43808854
49609,M,unemployed,1,8267,.5993064
49610,F,employed,1,38713,.62716162
49611,F,employed,1,22834,.83171451
49612,M,employed,1,16577,.51599556
49613,F,employed,1,6674,0
49614,M,unemployed,0,6731,0
49615,F,unemployed,1,0,.52440548
49616,M,student,0,0,.815382
49617,M,employed,1,10580,.75353003
49618,M,employed,1,15793,.50373155
49619,M,employed,0,13273,.79982406
49620,M,employed,1,18723,.55286664
49621,F,student,0,8992,.92804176
49622,M,employed,1,5500,.51081145
49623,M,retired,1,38110,.23420973
49624,M,retired,1,18758,0
49625,M,employed,1,6061,.5053044
49626,M,retired,0,42542,.3312726
49627,M,employed,1,13745,.4883835
49628,F,student,0,0,.065218754
49629,F,employed,1,10713,.91799015
49630,F,employed,1,12892,0
49631,F,retired,1,2826,0
49632,F,employed,1,8607,.59709227
49633,F,employed,1,26955,.71463859
49634,F,employed,1,8549,.73795152
49635,M,employed,0,80119,.55298436
49636,F,employed,0,246092,.50120378
49637,M,unemployed,1,7444,.025124166
49638,F,employed,1,5526,.69175619
49639,M,unemployed,1,0,.59722531
49640,M,employed,1,12519,.12187564
49641,F,employed,1,5312,.74890155
49642,F,retired,1,10629,0
49643,M,employed,1,23726,.81474543
49644,M,student,0,0,.84395272
49645,F,student,1,0,.32040814
49646,M,unemployed,1,0,.9539659
49647,M,student,0,24249,.9138993
49648,M,employed,1,105768,.61104858
49649,F,unemployed,1,9540,0
49650,F,employed,0,9425,.87462568
49651,F,employed,1,45808,.81662536
49652,F,unemployed,1,0,0
49653,F,employed,0,23018,0
49654,F,student,0,8054,.73356307
49655,F,employed,1,9656,.34643999
49656,F,employed,0,9110,.80102515
49657,F,employed,1,5456,.5079484
49658,F,employed,1,8240,.53184366
49659,M,employed,1,318603,0
49660,M,student,0,11903,.012845221
49661,F,employed,1,73660,0
49662,M,student,0,20643,.047365427
49663,M,employed,1,38723,.79081267
49664,M,employed,1,8253,.67483354
49665,F,unemployed,1,6205,.42708975
49666,M,employed,1,49051,.91970229
49667,F,employed,1,10395,.50550675
49668,F,student,0,6780,.85701454
49669,M,retired,0,10728,.33668834
49670,M,employed,1,6920,.5584166
49671,F,employed,1,4832,.39994118
49672,M,student,0,5192,.25046194
49673,M,employed,0,12564,.69741708
49674,F,student,0,0,.83587152
49675,M,employed,1,5180,.37684613
49676,M,employed,1,13125,.67442447
49677,F,unemployed,1,7365,.81004089
49678,M,employed,1,16288,.75172204
49679,F,student,0,0,.8886109
49680,M,employed,1,39936,.69931561
49681,M,employed,1,12067,.35539389
49682,F,employed,1,93914,.64618194
49683,M,unemployed,1,0,.21362481
49684,F,employed,1,29432,.14155735
49685,M,student,0,39375,.75763178
49686,M,employed,1,6739,.41056278
49687,M,student,0,0,.77616692
49688,M,employed,1,12475,.035806589
49689,M,unemployed,1,0,0
49690,F,student,0,0,.98499608
49691,F,employed,1,22326,.8340857
49692,M,retired,0,31052,0
49693,M,employed,1,7700,.75663388
49694,F,employed,0,8591,.22749761
49695,M,employed,1,38099,.79272676
49696,F,student,0,0,.59811372
49697,M,unemployed,1,0,.43827435
49698,F,student,0,37198,.90583849
49699,M,employed,1,6246,.029104127
49700,M,retired,1,5243,0
49701,M,employed,1,8393,.73196816
49702,F,student,0,0,.89120901
49703,M,employed,1,12401,.71205312
49704,F,employed,1,8914,0
49705,M,student,0,0,.90890813
49706,F,employed,1,8295,.092090614
49707,F,employed,0,10411,0
49708,M,employed,1,8821,.56993765
49709,M,retired,1,5028,0
49710,F,unemployed,1,6451,.82563567
49711,M,employed,1,8415,.86997449
49712,M,employed,0,15104,.74320787
49713,F,retired,1,17569,.21647899
49714,M,employed,1,8195,.75010234
49715,F,employed,1,22553,.67685902
49716,F,employed,0,13940,.58592314
49717,M,employed,0,6829,0
49718,F,employed,1,11688,.76831001
49719,M,employed,1,9773,.62341434
49720,M,employed,1,17535,.98937821
49721,F,student,1,0,.58943862
49722,F,student,0,8332,.98314738
49723,M,employed,1,10011,.6785937
49724,M,employed,1,7882,.68168736
49725,M,retired,1,5381,0
49726,M,employed,0,11003,0
49727,F,employed,1,33729,.62051243
