id,sex,employment,married,income,digital3
146669,F,employed,1,24407,.024344703
146670,M,employed,1,5907,.37671202
146671,M,employed,1,11562,.55972612
146672,M,student,1,0,.85773683
146673,M,student,0,0,.78200805
146674,M,employed,1,10239,.43278798
146675,M,employed,1,16427,0
146676,M,employed,1,12333,.77033037
146677,F,retired,0,5416,.35163713
146678,M,employed,1,12716,.72035992
146679,F,student,0,0,.34607691
146680,F,employed,0,251766,.72205883
146681,M,employed,1,16832,.25837368
146682,F,employed,0,12086,0
146683,M,unemployed,1,0,.65733874
146684,M,employed,1,16342,.43580189
146685,F,unemployed,0,0,.81473207
146686,M,employed,1,10433,.03220854
146687,M,employed,1,6877,0
146688,F,employed,1,30344,0
146689,F,employed,0,20856,.66806871
146690,M,employed,1,10617,.53950149
146691,M,employed,1,15381,.76814324
146692,M,employed,1,39608,.051208641
146693,F,employed,0,20584,.56990361
146694,M,student,0,0,.051749606
146695,F,retired,0,7586,.24833071
146696,F,retired,0,19321,0
146697,M,employed,1,14006,.37757844
146698,M,employed,0,11240,.13828664
146699,F,employed,1,6032,.43852136
146700,F,employed,1,20727,.48102361
146701,M,unemployed,1,12133,.26310363
146702,M,employed,1,14635,.49769858
146703,M,employed,1,9838,0
146704,M,retired,1,5719,.36135003
146705,M,employed,1,16161,.61327749
146706,M,student,0,0,.060526974
146707,M,employed,0,7741,.6005491
146708,F,unemployed,0,0,.030760551
146709,M,employed,0,17873,.082771532
146710,M,student,0,4212,.85376388
146711,M,employed,1,8764,.14926912
146712,F,employed,0,8831,.95963836
146713,F,student,1,3200,.38995236
146714,M,employed,1,15201,.53838485
146715,F,employed,0,18920,.58510363
146716,F,retired,1,3743,0
146717,M,retired,1,5373,.25562412
146718,F,retired,1,15134,.1679949
146719,M,retired,1,8273,.16264537
146720,M,unemployed,1,6241,.30056363
146721,M,student,1,0,.076445088
146722,M,employed,1,6188,0
146723,M,retired,0,13750,0
146724,M,employed,1,11464,.53710908
146725,F,employed,1,11615,.62032825
146726,M,employed,0,79804,.054299615
146727,F,employed,0,27854,0
146728,F,unemployed,1,0,0
146729,F,employed,1,35103,0
146730,M,employed,1,22370,.26346076
146731,M,employed,0,48663,0
146732,F,unemployed,1,0,.80975348
146733,F,unemployed,0,11436,.38641313
146734,M,employed,0,8259,.5705542
146735,M,employed,1,53394,.70429796
146736,F,employed,1,14084,.74165392
146737,F,employed,0,10426,.74108475
146738,M,employed,1,7864,.8946963
146739,M,student,0,0,.93412971
146740,M,student,0,0,.89624763
146741,F,employed,1,10170,.83265102
146742,M,employed,1,36174,.16557436
146743,F,employed,1,6115,0
146744,F,employed,1,52121,.50271827
146745,F,retired,1,2447,.29810792
146746,F,employed,1,9037,.69693428
146747,M,employed,0,12761,.21635792
146748,F,unemployed,1,0,0
146749,M,employed,1,13602,.74296868
146750,F,employed,0,8530,.70042253
146751,M,unemployed,0,6166,.10542867
146752,F,employed,0,14847,.461851
146753,M,unemployed,1,0,0
146754,M,student,0,0,.87454474
146755,M,student,0,3867,.81477726
146756,F,student,1,5256,.66951835
146757,M,employed,1,23980,.79475856
146758,F,employed,1,14243,.73201865
146759,F,student,0,10218,0
146760,F,employed,0,13065,0
146761,M,employed,1,19928,0
146762,M,employed,1,22526,.69418335
146763,M,retired,0,7392,.27337873
146764,F,retired,1,29517,0
146765,M,employed,1,18839,0
146766,F,unemployed,1,0,0
146767,F,employed,1,49721,0
146768,M,employed,0,8800,0
146769,F,employed,1,10153,.55421442
146770,F,employed,1,5439,0
146771,M,employed,1,7609,.97550172
146772,M,unemployed,1,0,0
146773,M,employed,0,7831,0
146774,M,employed,1,71059,.47901714
146775,M,student,0,9342,.87693936
146776,F,employed,0,17229,.50556803
146777,F,employed,1,7917,.91662282
146778,M,employed,0,23221,.51078844
146779,F,student,0,8390,.035498515
146780,F,employed,0,21926,.14353485
146781,M,unemployed,0,0,.1430416
146782,F,retired,0,12427,.30286458
146783,M,unemployed,1,14803,.25951013
146784,F,employed,1,12727,0
146785,F,employed,1,32894,0
146786,M,employed,1,9643,.71347415
146787,M,unemployed,0,0,.78657705
146788,F,employed,0,8100,.57517087
146789,M,employed,0,40970,.62797219
146790,F,retired,1,5857,0
146791,M,employed,1,8105,0
146792,F,student,0,16264,.027798841
146793,F,employed,0,19633,0
146794,M,employed,1,14586,0
146795,M,employed,0,12297,0
146796,M,unemployed,1,9334,0
146797,M,unemployed,0,0,.068573274
146798,M,unemployed,0,28941,0
146799,M,employed,1,15454,.5828591
146800,M,employed,0,10472,.23420745
146801,M,retired,1,13679,0
146802,M,employed,0,18268,0
146803,M,employed,0,18532,.22492191
146804,M,employed,1,6331,.60050422
146805,M,employed,1,50760,.51890922
146806,M,retired,0,7182,.07071735
146807,M,employed,1,7860,.54510319
146808,M,retired,1,9339,0
146809,M,employed,1,9000,.13845335
146810,M,employed,1,14596,.51665694
146811,M,employed,1,9840,0
146812,F,retired,1,4631,0
146813,F,unemployed,1,0,.89812613
146814,F,student,0,0,.068616129
146815,F,employed,0,25974,.66786802
146816,M,employed,1,67961,.44842249
146817,M,employed,1,5926,.55889046
146818,F,employed,1,6494,.25688297
146819,F,employed,0,79810,0
146820,M,employed,1,5826,.66487104
146821,M,employed,1,77459,.8248632
146822,M,employed,1,31286,.87468249
146823,M,employed,1,41586,.66659951
146824,M,employed,0,8825,.042526208
146825,F,employed,1,54324,.0030193818
146826,M,unemployed,1,32485,.77410454
146827,M,employed,1,26256,.25379872
146828,F,employed,1,45122,0
146829,F,unemployed,1,13597,.56407684
146830,M,employed,0,47430,0
146831,M,retired,0,21705,0
146832,M,student,0,12591,.97139126
146833,M,employed,0,74467,.083342515
146834,M,employed,1,16723,.73255062
146835,M,unemployed,0,7866,.49961618
146836,F,student,0,0,.34997571
146837,M,employed,1,22646,0
146838,M,employed,0,21540,0
146839,M,student,0,0,.51739407
146840,M,employed,0,11026,.58836424
146841,M,student,0,0,0
146842,F,student,0,0,.75014228
146843,F,employed,1,6548,.54099232
146844,F,student,0,13926,.27153662
146845,M,employed,1,10787,.65644252
146846,F,employed,1,14725,.59481239
146847,F,retired,1,4384,0
146848,F,employed,1,10585,.3428123
146849,M,employed,1,55560,0
146850,F,employed,0,15205,.29236755
146851,M,student,1,0,.57374144
146852,F,employed,1,19475,.33292869
146853,F,retired,1,78634,.20502265
146854,M,unemployed,1,10595,.66472518
146855,M,unemployed,1,7083,.65225315
146856,M,retired,1,8588,.32775226
146857,F,employed,0,7484,0
146858,F,retired,1,2757,.27922648
146859,M,employed,1,198692,.10458386
146860,F,unemployed,1,18586,.94943553
146861,M,employed,1,23005,.87639999
146862,M,employed,1,11653,.90589517
146863,F,employed,1,5254,.28228763
146864,M,retired,0,4838,0
146865,F,employed,1,13292,.22076891
146866,M,employed,1,26256,.067550793
146867,F,employed,1,9159,.06140022
146868,M,employed,1,39381,.67692715
146869,F,retired,0,3714,0
146870,M,employed,1,29703,.65721166
146871,F,employed,1,18438,.68866116
146872,M,employed,1,6944,.98047131
146873,F,employed,1,20522,.023463655
146874,M,employed,1,52025,.0069793374
146875,M,unemployed,0,27365,.11460499
146876,F,employed,0,7272,.89670801
146877,M,employed,1,9849,0
146878,M,employed,1,9786,0
146879,F,unemployed,0,0,0
146880,F,retired,0,11909,0
146881,M,employed,0,7867,.021335406
146882,F,student,0,0,.096581347
146883,M,unemployed,1,23629,.6871081
146884,M,student,1,0,.96439713
146885,M,employed,1,13042,.094372101
146886,M,employed,1,12177,.73540878
146887,M,employed,1,6156,0
146888,F,employed,0,13773,0
146889,F,employed,1,6264,.098760188
146890,M,employed,1,29308,.95601827
146891,F,student,0,0,.27144167
146892,F,retired,1,6375,0
146893,M,retired,1,17655,.026814833
146894,F,employed,1,11829,.73588479
146895,M,employed,0,34069,.89522642
146896,M,student,0,24857,.9221639
146897,F,employed,0,16201,0
146898,M,student,0,0,.7646209
146899,M,retired,0,297528,.084534891
146900,M,employed,0,7633,.11376505
146901,F,employed,1,5169,.046846334
146902,M,employed,1,7050,0
146903,M,employed,1,18862,.40961495
146904,M,employed,1,25228,.29447842
146905,F,employed,1,8738,.72664696
146906,M,student,0,0,.11440941
146907,F,unemployed,1,0,.85154039
146908,F,student,0,0,.059854809
146909,M,retired,0,760,0
146910,F,employed,0,75209,.35201702
146911,M,employed,0,21915,0
146912,F,employed,0,13962,.7080428
146913,M,employed,0,11414,.20970033
146914,M,employed,1,10037,.69702327
146915,M,employed,1,30286,.54781979
146916,M,student,0,10152,.8265388
146917,M,employed,0,24713,0
146918,M,employed,0,33437,.29788917
146919,M,unemployed,1,14865,.85581183
146920,M,employed,1,23662,0
146921,M,employed,0,140796,.97554225
146922,M,employed,1,6824,.24887076
146923,M,employed,0,6783,.87108248
146924,M,retired,0,8261,.059889894
146925,M,employed,1,7541,.6438092
146926,F,employed,0,10947,.56915706
146927,M,employed,1,22403,.9341473
146928,F,student,0,0,.82366306
146929,F,retired,1,69080,.36628139
146930,M,employed,0,8064,.97406405
146931,M,retired,0,17162,0
146932,M,employed,0,36550,.85694516
146933,F,retired,0,3557,.20380118
146934,F,employed,1,5829,.63573313
146935,M,student,1,0,.13143875
146936,M,employed,1,6353,.54711711
146937,M,retired,1,3950,0
146938,M,employed,0,8058,0
146939,M,student,0,71394,.24833271
146940,M,employed,1,8179,.52299058
146941,F,unemployed,1,17224,.88219583
146942,M,student,0,0,.89242077
146943,F,retired,0,17537,0
146944,M,employed,0,19464,0
146945,M,employed,1,131593,.57163483
146946,M,retired,0,10974,.33847684
146947,M,retired,0,5926,.073814474
146948,F,employed,1,14952,.49848494
146949,M,employed,1,10732,.52714187
146950,F,employed,1,26767,0
146951,M,student,0,0,.99308503
146952,M,student,0,4679,.9642365
146953,M,unemployed,1,0,.64729965
146954,M,employed,1,5945,.18692081
146955,F,retired,1,3798,.22498083
146956,F,employed,1,9091,.53243083
146957,M,employed,1,35002,.77334291
146958,F,student,0,0,.43965694
146959,F,employed,1,5997,.89390963
146960,M,employed,0,73003,.75539988
146961,F,retired,1,15188,.21593007
146962,F,employed,1,7559,.091879703
146963,F,employed,1,6950,.62123615
146964,M,unemployed,0,0,.94136781
146965,M,student,0,5579,.37079033
146966,F,employed,1,10543,.59581476
146967,M,employed,0,14648,.055341635
146968,M,student,0,0,.30020317
146969,F,retired,1,3339,.19453725
146970,F,retired,0,5942,0
146971,M,student,0,10034,.31633562
146972,M,employed,0,15375,.92771494
146973,F,employed,0,15194,.1320962
146974,F,retired,1,1364,0
146975,F,employed,0,107094,0
146976,M,student,0,0,.76334429
146977,M,employed,1,24268,.13798393
146978,M,unemployed,1,6308,0
146979,M,retired,1,7855,0
146980,M,employed,0,70627,.67062259
146981,F,unemployed,1,0,.64726633
146982,M,student,0,0,.99217457
146983,F,employed,1,15495,.82307249
146984,F,employed,1,10076,.33321726
146985,M,employed,0,8915,0
146986,F,employed,1,7858,.77379686
146987,F,employed,1,13470,0
146988,M,unemployed,0,0,.87233013
146989,M,student,1,0,.8873843
146990,F,employed,0,9740,.24308899
146991,F,unemployed,1,14812,0
146992,M,employed,0,6545,.86953884
146993,M,employed,1,7782,.68915546
146994,F,student,0,0,.76143223
146995,M,employed,0,12972,.65665561
146996,M,retired,1,3474,.16422515
146997,F,employed,1,11344,.66118652
146998,M,employed,1,30797,.65316826
146999,F,unemployed,1,6082,.85759485
147000,M,employed,1,15328,.017137827
147001,M,employed,1,9340,.2657468
147002,M,retired,1,7573,.20293622
147003,F,student,0,0,.98307824
147004,F,employed,1,10241,.54836649
147005,M,employed,1,9031,.72032344
147006,F,employed,0,28675,.5500651
147007,M,student,0,7585,.54275244
147008,M,employed,0,13661,.94714499
147009,F,employed,1,58314,.6593166
147010,M,employed,1,23427,0
147011,M,retired,1,3794,.23042886
147012,M,employed,1,139208,.71847802
147013,M,employed,0,17352,.51735538
147014,F,retired,1,1941,.3573412
147015,M,employed,1,10512,.15835242
147016,F,employed,1,14530,.90775633
147017,M,employed,0,10191,.038328465
147018,M,student,0,17627,.13724504
147019,F,employed,1,9305,0
147020,F,unemployed,0,0,.53852063
147021,M,employed,1,67615,.5556168
147022,F,unemployed,0,6749,.49213558
147023,M,employed,1,35576,.65042061
147024,F,unemployed,0,8846,.12554143
147025,M,student,0,3317,.47507557
147026,M,employed,0,159097,0
147027,F,employed,1,7853,.25748634
147028,F,employed,1,4695,.54187864
147029,M,retired,1,3978,.24287581
147030,F,unemployed,0,6442,.90289754
147031,F,employed,1,9759,.63018972
147032,M,employed,1,51282,0
147033,F,employed,1,7242,.15079363
147034,F,student,0,0,.83604729
147035,F,unemployed,1,0,.7702412
147036,M,unemployed,0,33293,0
147037,F,employed,0,6140,.42949632
147038,F,employed,1,6448,.85735089
147039,M,employed,1,9690,.94187194
147040,M,student,0,0,.8964389
147041,M,employed,1,13306,.065025769
147042,M,unemployed,1,13608,.15462813
147043,F,unemployed,1,0,.51736945
147044,M,employed,1,5964,.33405513
147045,F,unemployed,1,0,.39198288
147046,M,employed,1,10513,.63716215
147047,M,unemployed,1,0,0
147048,M,employed,1,14176,.47527024
147049,M,employed,0,9303,0
147050,M,unemployed,1,0,.039571214
147051,F,student,0,4984,.92932951
147052,M,retired,1,3417,0
147053,F,employed,1,16091,.14075105
147054,F,employed,1,63731,.15990102
147055,M,retired,1,46502,0
147056,F,employed,1,54943,.132063
147057,F,employed,1,6965,.7700246
147058,M,employed,1,14804,.92834663
147059,M,employed,1,10879,0
147060,M,employed,1,8185,.64126331
147061,F,employed,1,5980,.24692753
147062,F,employed,0,16584,.80265808
147063,F,employed,1,6258,.58849609
147064,M,employed,0,15911,0
147065,M,employed,1,5737,.55859154
147066,F,unemployed,1,23034,0
147067,F,employed,1,9256,.82930547
147068,F,employed,1,83917,.063821234
147069,M,employed,0,141829,.36537135
147070,M,employed,1,8176,.87691391
147071,M,employed,1,6885,.99776351
147072,F,employed,1,9044,.91311699
147073,M,student,0,0,.39050838
147074,F,employed,1,9833,.53447306
147075,M,unemployed,1,25176,.34610441
147076,M,employed,1,9229,.87921894
147077,M,employed,1,17308,.76570851
147078,M,employed,1,13510,.23654345
147079,F,employed,1,20559,0
147080,M,employed,1,18314,.36486292
147081,F,employed,0,67860,0
147082,M,unemployed,1,0,.097053975
147083,M,employed,1,5012,.84111339
147084,F,employed,1,11960,.79729271
147085,M,employed,1,14772,.031514954
147086,F,employed,1,41640,.71958143
147087,F,unemployed,1,0,.71106803
147088,F,unemployed,1,17998,.23664564
147089,M,student,0,0,.56092304
147090,F,employed,1,4809,.66753352
147091,M,student,1,0,.81818438
147092,F,unemployed,1,8218,0
147093,M,employed,1,10218,.70840341
147094,M,employed,1,10385,.42908525
147095,F,employed,1,52701,.39075541
147096,M,employed,1,10129,.61425704
147097,M,employed,0,16031,.033207178
147098,F,unemployed,0,0,.71389019
147099,F,unemployed,1,0,.66597974
147100,M,retired,0,10557,0
147101,M,employed,1,6012,.81990826
147102,F,unemployed,1,0,0
147103,M,employed,0,16455,.86032903
147104,M,employed,1,15422,.35756502
147105,M,employed,1,13532,.81966889
147106,F,retired,1,3354,.20151894
147107,M,employed,0,9019,0
147108,F,unemployed,0,0,.64359933
147109,F,employed,1,5037,0
147110,F,unemployed,0,26662,0
147111,M,retired,1,9396,.36915565
147112,F,unemployed,0,6506,.78130919
147113,M,employed,1,10916,0
147114,F,employed,1,35137,.56353801
147115,F,student,0,0,.904324
147116,M,retired,0,5756,0
147117,F,retired,1,6761,0
147118,M,student,0,0,.39516658
147119,M,employed,1,7912,0
147120,M,employed,1,10872,.76899981
147121,F,unemployed,1,0,.81515765
147122,M,employed,0,10746,.56975931
147123,M,retired,0,5148,.25212374
147124,F,employed,1,10773,.668284
147125,F,employed,1,12090,0
147126,M,employed,1,7245,.50249237
147127,M,employed,1,86956,.10605551
147128,M,employed,0,13865,.72928053
147129,M,employed,1,25974,0
147130,F,employed,1,6124,.50088376
147131,M,unemployed,1,0,0
147132,M,employed,1,6258,0
147133,M,employed,1,13275,.8229807
147134,F,student,0,0,.36823639
147135,M,employed,1,13689,.84817326
147136,M,employed,1,16047,.020249765
147137,M,employed,1,20646,.60562706
147138,F,employed,1,24675,.80195433
147139,M,employed,0,18738,.57639527
147140,M,employed,1,19889,.39523983
147141,M,employed,0,10072,.53315628
147142,M,employed,1,9208,.86953533
147143,M,employed,1,11622,.03037109
147144,F,employed,1,9463,.60206288
147145,M,employed,0,16531,.76128614
147146,F,employed,1,69365,.8112523
147147,F,unemployed,0,0,.86267626
147148,F,unemployed,1,0,.61065376
147149,F,unemployed,1,0,.93872482
147150,M,unemployed,0,0,.9876374
147151,F,unemployed,1,0,.5924449
147152,M,student,0,0,.57488924
147153,F,employed,1,11490,.63564295
147154,M,student,0,0,.59171253
147155,F,employed,0,10103,.59928703
147156,F,employed,1,8296,.54660285
147157,M,unemployed,1,33448,.65909845
147158,M,employed,0,19483,.3679404
147159,F,student,0,201802,.95208591
147160,F,student,0,0,.75718045
147161,M,retired,1,13145,.14093673
147162,M,student,0,0,.80868214
147163,F,employed,1,8993,.052032292
147164,M,unemployed,1,0,.46566927
147165,F,student,0,0,.95147783
147166,F,student,0,10731,.8277024
147167,M,unemployed,0,8177,.19676821
147168,M,employed,0,28184,0
147169,F,student,0,0,.24790502
147170,F,employed,1,15794,.77160722
147171,M,employed,1,6564,0
147172,M,employed,0,9330,.22961709
147173,M,employed,1,96195,0
